Sex,PA,Subzone,AG,Floor Area,Population,Time
Male,Toa Payoh,Toa Payoh Central,25 - 29,> 60 - 80,160,2022
Male,Toa Payoh,Toa Payoh Central,25 - 29,> 80 - 100,170,2022
Male,Toa Payoh,Toa Payoh Central,25 - 29,> 100 - 120,240,2022
Male,Toa Payoh,Toa Payoh Central,25 - 29,> 120,230,2022
Male,Toa Payoh,Toa Payoh Central,30 - 34,Total*,860,2022
Male,Toa Payoh,Toa Payoh Central,30 - 34,? 60,50,2022
Male,Toa Payoh,Toa Payoh Central,30 - 34,> 60 - 80,180,2022
Male,Toa Payoh,Toa Payoh Central,30 - 34,> 80 - 100,260,2022
Male,Toa Payoh,Toa Payoh Central,30 - 34,> 100 - 120,240,2022
Male,Toa Payoh,Toa Payoh Central,30 - 34,> 120,140,2022
Male,Toa Payoh,Toa Payoh Central,35 - 39,Total*,740,2022
Male,Toa Payoh,Toa Payoh Central,35 - 39,? 60,50,2022
Male,Toa Payoh,Toa Payoh Central,35 - 39,> 60 - 80,150,2022
Male,Toa Payoh,Toa Payoh Central,35 - 39,> 80 - 100,230,2022
Male,Toa Payoh,Toa Payoh Central,35 - 39,> 100 - 120,230,2022
Male,Toa Payoh,Toa Payoh Central,35 - 39,> 120,80,2022
Male,Toa Payoh,Toa Payoh Central,40 - 44,Total*,"1,000",2022
Male,Toa Payoh,Toa Payoh Central,40 - 44,? 60,50,2022
Male,Toa Payoh,Toa Payoh Central,40 - 44,> 60 - 80,200,2022
Male,Toa Payoh,Toa Payoh Central,40 - 44,> 80 - 100,330,2022
Male,Toa Payoh,Toa Payoh Central,40 - 44,> 100 - 120,320,2022
Male,Toa Payoh,Toa Payoh Central,40 - 44,> 120,100,2022
Male,Toa Payoh,Toa Payoh Central,45 - 49,Total*,"1,050",2022
Male,Toa Payoh,Toa Payoh Central,45 - 49,? 60,50,2022
Male,Toa Payoh,Toa Payoh Central,45 - 49,> 60 - 80,220,2022
Male,Toa Payoh,Toa Payoh Central,45 - 49,> 80 - 100,300,2022
Male,Toa Payoh,Toa Payoh Central,45 - 49,> 100 - 120,330,2022
Male,Toa Payoh,Toa Payoh Central,45 - 49,> 120,140,2022
Male,Toa Payoh,Toa Payoh Central,50 - 54,Total*,970,2022
Male,Toa Payoh,Toa Payoh Central,50 - 54,? 60,60,2022
Male,Toa Payoh,Toa Payoh Central,50 - 54,> 60 - 80,190,2022
Male,Toa Payoh,Toa Payoh Central,50 - 54,> 80 - 100,220,2022
Male,Toa Payoh,Toa Payoh Central,50 - 54,> 100 - 120,350,2022
Male,Toa Payoh,Toa Payoh Central,50 - 54,> 120,150,2022
Male,Toa Payoh,Toa Payoh Central,55 - 59,Total*,930,2022
Male,Toa Payoh,Toa Payoh Central,55 - 59,? 60,90,2022
Male,Toa Payoh,Toa Payoh Central,55 - 59,> 60 - 80,200,2022
Male,Toa Payoh,Toa Payoh Central,55 - 59,> 80 - 100,200,2022
Male,Toa Payoh,Toa Payoh Central,55 - 59,> 100 - 120,260,2022
Male,Toa Payoh,Toa Payoh Central,55 - 59,> 120,170,2022
Male,Toa Payoh,Toa Payoh Central,60 - 64,Total*,930,2022
Male,Toa Payoh,Toa Payoh Central,60 - 64,? 60,120,2022
Male,Toa Payoh,Toa Payoh Central,60 - 64,> 60 - 80,200,2022
Male,Toa Payoh,Toa Payoh Central,60 - 64,> 80 - 100,190,2022
Male,Toa Payoh,Toa Payoh Central,60 - 64,> 100 - 120,220,2022
Male,Toa Payoh,Toa Payoh Central,60 - 64,> 120,200,2022
Male,Toa Payoh,Toa Payoh Central,65 - 69,Total*,760,2022
Male,Toa Payoh,Toa Payoh Central,65 - 69,? 60,110,2022
Male,Toa Payoh,Toa Payoh Central,65 - 69,> 60 - 80,170,2022
Male,Toa Payoh,Toa Payoh Central,65 - 69,> 80 - 100,160,2022
Male,Toa Payoh,Toa Payoh Central,65 - 69,> 100 - 120,190,2022
Male,Toa Payoh,Toa Payoh Central,65 - 69,> 120,120,2022
Male,Toa Payoh,Toa Payoh Central,70 - 74,Total*,620,2022
Male,Toa Payoh,Toa Payoh Central,70 - 74,? 60,110,2022
Male,Toa Payoh,Toa Payoh Central,70 - 74,> 60 - 80,140,2022
Male,Toa Payoh,Toa Payoh Central,70 - 74,> 80 - 100,140,2022
Male,Toa Payoh,Toa Payoh Central,70 - 74,> 100 - 120,130,2022
Male,Toa Payoh,Toa Payoh Central,70 - 74,> 120,100,2022
Male,Toa Payoh,Toa Payoh Central,75 - 79,Total*,370,2022
Male,Toa Payoh,Toa Payoh Central,75 - 79,? 60,40,2022
Male,Toa Payoh,Toa Payoh Central,75 - 79,> 60 - 80,110,2022
Male,Toa Payoh,Toa Payoh Central,75 - 79,> 80 - 100,80,2022
Male,Toa Payoh,Toa Payoh Central,75 - 79,> 100 - 120,70,2022
Male,Toa Payoh,Toa Payoh Central,75 - 79,> 120,50,2022
Male,Toa Payoh,Toa Payoh Central,80 - 84,Total*,320,2022
Male,Toa Payoh,Toa Payoh Central,80 - 84,? 60,20,2022
Male,Toa Payoh,Toa Payoh Central,80 - 84,> 60 - 80,100,2022
Male,Toa Payoh,Toa Payoh Central,80 - 84,> 80 - 100,80,2022
Male,Toa Payoh,Toa Payoh Central,80 - 84,> 100 - 120,50,2022
Male,Toa Payoh,Toa Payoh Central,80 - 84,> 120,50,2022
Male,Toa Payoh,Toa Payoh Central,85 - 89,Total*,140,2022
Male,Toa Payoh,Toa Payoh Central,85 - 89,? 60,20,2022
Male,Toa Payoh,Toa Payoh Central,85 - 89,> 60 - 80,40,2022
Male,Toa Payoh,Toa Payoh Central,85 - 89,> 80 - 100,40,2022
Male,Toa Payoh,Toa Payoh Central,85 - 89,> 100 - 120,30,2022
Male,Toa Payoh,Toa Payoh Central,85 - 89,> 120,10,2022
Male,Toa Payoh,Toa Payoh Central,90 & Over,Total*,80,2022
Male,Toa Payoh,Toa Payoh Central,90 & Over,? 60,10,2022
Male,Toa Payoh,Toa Payoh Central,90 & Over,> 60 - 80,20,2022
Male,Toa Payoh,Toa Payoh Central,90 & Over,> 80 - 100,30,2022
Male,Toa Payoh,Toa Payoh Central,90 & Over,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh Central,90 & Over,> 120,10,2022
Male,Toa Payoh,Toa Payoh West,0 - 4,Total*,280,2022
Male,Toa Payoh,Toa Payoh West,0 - 4,? 60,0,2022
Male,Toa Payoh,Toa Payoh West,0 - 4,> 60 - 80,100,2022
Male,Toa Payoh,Toa Payoh West,0 - 4,> 80 - 100,110,2022
Male,Toa Payoh,Toa Payoh West,0 - 4,> 100 - 120,0,2022
Male,Toa Payoh,Toa Payoh West,0 - 4,> 120,60,2022
Male,Toa Payoh,Toa Payoh West,15 - 19,Total*,280,2022
Male,Toa Payoh,Toa Payoh West,15 - 19,? 60,10,2022
Male,Toa Payoh,Toa Payoh West,15 - 19,> 60 - 80,120,2022
Male,Toa Payoh,Toa Payoh West,15 - 19,> 80 - 100,40,2022
Male,Toa Payoh,Toa Payoh West,15 - 19,> 100 - 120,0,2022
Male,Toa Payoh,Toa Payoh West,15 - 19,> 120,110,2022
Male,Toa Payoh,Toa Payoh West,20 - 24,Total*,310,2022
Male,Toa Payoh,Toa Payoh West,20 - 24,? 60,0,2022
Male,Toa Payoh,Toa Payoh West,20 - 24,> 60 - 80,130,2022
Male,Toa Payoh,Toa Payoh West,20 - 24,> 80 - 100,40,2022
Male,Toa Payoh,Toa Payoh West,20 - 24,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,20 - 24,> 120,130,2022
Male,Toa Payoh,Toa Payoh West,25 - 29,Total*,380,2022
Male,Toa Payoh,Toa Payoh West,25 - 29,? 60,0,2022
Male,Toa Payoh,Toa Payoh West,25 - 29,> 60 - 80,180,2022
Male,Toa Payoh,Toa Payoh West,25 - 29,> 80 - 100,40,2022
Male,Toa Payoh,Toa Payoh West,25 - 29,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,25 - 29,> 120,150,2022
Male,Toa Payoh,Toa Payoh West,30 - 34,Total*,510,2022
Male,Toa Payoh,Toa Payoh West,30 - 34,? 60,10,2022
Male,Toa Payoh,Toa Payoh West,30 - 34,> 60 - 80,260,2022
Male,Toa Payoh,Toa Payoh West,30 - 34,> 80 - 100,100,2022
Male,Toa Payoh,Toa Payoh West,30 - 34,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,30 - 34,> 120,120,2022
Male,Toa Payoh,Toa Payoh West,35 - 39,Total*,480,2022
Male,Toa Payoh,Toa Payoh West,35 - 39,? 60,10,2022
Male,Toa Payoh,Toa Payoh West,35 - 39,> 60 - 80,200,2022
Male,Toa Payoh,Toa Payoh West,35 - 39,> 80 - 100,160,2022
Male,Toa Payoh,Toa Payoh West,35 - 39,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,35 - 39,> 120,100,2022
Male,Toa Payoh,Toa Payoh West,40 - 44,Total*,410,2022
Male,Toa Payoh,Toa Payoh West,40 - 44,? 60,0,2022
Male,Toa Payoh,Toa Payoh West,40 - 44,> 60 - 80,200,2022
Male,Toa Payoh,Toa Payoh West,40 - 44,> 80 - 100,100,2022
Male,Toa Payoh,Toa Payoh West,40 - 44,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,40 - 44,> 120,90,2022
Male,Toa Payoh,Toa Payoh West,45 - 49,Total*,490,2022
Male,Toa Payoh,Toa Payoh West,45 - 49,? 60,10,2022
Male,Toa Payoh,Toa Payoh West,45 - 49,> 60 - 80,240,2022
Male,Toa Payoh,Toa Payoh West,45 - 49,> 80 - 100,70,2022
Male,Toa Payoh,Toa Payoh West,45 - 49,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,45 - 49,> 120,140,2022
Male,Toa Payoh,Toa Payoh West,50 - 54,Total*,470,2022
Male,Toa Payoh,Toa Payoh West,50 - 54,? 60,10,2022
Male,Toa Payoh,Toa Payoh West,50 - 54,> 60 - 80,250,2022
Male,Toa Payoh,Toa Payoh West,50 - 54,> 80 - 100,50,2022
Male,Toa Payoh,Toa Payoh West,50 - 54,> 100 - 120,20,2022
Male,Toa Payoh,Toa Payoh West,50 - 54,> 120,130,2022
Male,Toa Payoh,Toa Payoh West,55 - 59,Total*,510,2022
Male,Toa Payoh,Toa Payoh West,55 - 59,? 60,20,2022
Male,Toa Payoh,Toa Payoh West,55 - 59,> 60 - 80,300,2022
Male,Toa Payoh,Toa Payoh West,55 - 59,> 80 - 100,40,2022
Male,Toa Payoh,Toa Payoh West,55 - 59,> 100 - 120,0,2022
Male,Toa Payoh,Toa Payoh West,55 - 59,> 120,140,2022
Male,Toa Payoh,Toa Payoh West,60 - 64,Total*,480,2022
Male,Toa Payoh,Toa Payoh West,60 - 64,? 60,40,2022
Male,Toa Payoh,Toa Payoh West,60 - 64,> 60 - 80,240,2022
Male,Toa Payoh,Toa Payoh West,60 - 64,> 80 - 100,50,2022
Male,Toa Payoh,Toa Payoh West,60 - 64,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,60 - 64,> 120,140,2022
Male,Toa Payoh,Toa Payoh West,65 - 69,Total*,420,2022
Male,Toa Payoh,Toa Payoh West,65 - 69,? 60,40,2022
Male,Toa Payoh,Toa Payoh West,65 - 69,> 60 - 80,220,2022
Male,Toa Payoh,Toa Payoh West,65 - 69,> 80 - 100,30,2022
Male,Toa Payoh,Toa Payoh West,65 - 69,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,65 - 69,> 120,130,2022
Male,Toa Payoh,Toa Payoh West,70 - 74,Total*,370,2022
Male,Toa Payoh,Toa Payoh West,70 - 74,? 60,40,2022
Male,Toa Payoh,Toa Payoh West,70 - 74,> 60 - 80,180,2022
Male,Toa Payoh,Toa Payoh West,70 - 74,> 80 - 100,30,2022
Male,Toa Payoh,Toa Payoh West,70 - 74,> 100 - 120,0,2022
Male,Toa Payoh,Toa Payoh West,70 - 74,> 120,120,2022
Male,Toa Payoh,Toa Payoh West,75 - 79,Total*,280,2022
Male,Toa Payoh,Toa Payoh West,75 - 79,? 60,30,2022
Male,Toa Payoh,Toa Payoh West,75 - 79,> 60 - 80,140,2022
Male,Toa Payoh,Toa Payoh West,75 - 79,> 80 - 100,20,2022
Male,Toa Payoh,Toa Payoh West,75 - 79,> 100 - 120,0,2022
Male,Toa Payoh,Toa Payoh West,75 - 79,> 120,90,2022
Male,Toa Payoh,Toa Payoh West,80 - 84,Total*,220,2022
Male,Toa Payoh,Toa Payoh West,80 - 84,? 60,20,2022
Male,Toa Payoh,Toa Payoh West,80 - 84,> 60 - 80,120,2022
Male,Toa Payoh,Toa Payoh West,80 - 84,> 80 - 100,10,2022
Male,Toa Payoh,Toa Payoh West,80 - 84,> 100 - 120,10,2022
Male,Toa Payoh,Toa Payoh West,80 - 84,> 120,60,2022
Male,Toa Payoh,Toa Payoh West,85 - 89,Total*,100,2022
Male,Toa Payoh,Toa Payoh West,85 - 89,? 60,10,2022
Male,Toa Payoh,Toa Payoh West,85 - 89,> 60 - 80,60,2022
Male,Toa Payoh,Toa Payoh West,85 - 89,> 80 - 100,10,2022
Male,Toa Payoh,Toa Payoh West,85 - 89,> 100 - 120,0,2022
Male,Toa Payoh,Toa Payoh West,85 - 89,> 120,20,2022
Male,Toa Payoh,Toa Payoh West,90 & Over,Total*,40,2022
Male,Toa Payoh,Toa Payoh West,90 & Over,? 60,0,2022
Male,Toa Payoh,Toa Payoh West,90 & Over,> 60 - 80,30,2022
Male,Toa Payoh,Toa Payoh West,90 & Over,> 80 - 100,0,2022
Male,Toa Payoh,Toa Payoh West,90 & Over,> 100 - 120,0,2022
Male,Toa Payoh,Toa Payoh West,90 & Over,> 120,10,2022
Male,Toa Payoh,Woodleigh,0 - 4,Total*,60,2022
Male,Toa Payoh,Woodleigh,0 - 4,? 60,0,2022
Male,Toa Payoh,Woodleigh,0 - 4,> 60 - 80,10,2022
Male,Toa Payoh,Woodleigh,0 - 4,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,0 - 4,> 100 - 120,20,2022
Male,Toa Payoh,Woodleigh,0 - 4,> 120,30,2022
Male,Toa Payoh,Woodleigh,15 - 19,Total*,90,2022
Male,Toa Payoh,Woodleigh,15 - 19,? 60,0,2022
Male,Toa Payoh,Woodleigh,15 - 19,> 60 - 80,0,2022
Male,Toa Payoh,Woodleigh,15 - 19,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,15 - 19,> 100 - 120,30,2022
Male,Toa Payoh,Woodleigh,15 - 19,> 120,40,2022
Male,Toa Payoh,Woodleigh,20 - 24,Total*,80,2022
Male,Toa Payoh,Woodleigh,20 - 24,? 60,0,2022
Male,Toa Payoh,Woodleigh,20 - 24,> 60 - 80,0,2022
Male,Toa Payoh,Woodleigh,20 - 24,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,20 - 24,> 100 - 120,20,2022
Male,Toa Payoh,Woodleigh,20 - 24,> 120,50,2022
Male,Toa Payoh,Woodleigh,25 - 29,Total*,90,2022
Male,Toa Payoh,Woodleigh,25 - 29,? 60,10,2022
Male,Toa Payoh,Woodleigh,25 - 29,> 60 - 80,0,2022
Male,Toa Payoh,Woodleigh,25 - 29,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,25 - 29,> 100 - 120,20,2022
Male,Toa Payoh,Woodleigh,25 - 29,> 120,60,2022
Male,Toa Payoh,Woodleigh,30 - 34,Total*,90,2022
Male,Toa Payoh,Woodleigh,30 - 34,? 60,10,2022
Male,Toa Payoh,Woodleigh,30 - 34,> 60 - 80,10,2022
Male,Toa Payoh,Woodleigh,30 - 34,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,30 - 34,> 100 - 120,20,2022
Male,Toa Payoh,Woodleigh,30 - 34,> 120,50,2022
Male,Toa Payoh,Woodleigh,35 - 39,Total*,110,2022
Male,Toa Payoh,Woodleigh,35 - 39,? 60,10,2022
Male,Toa Payoh,Woodleigh,35 - 39,> 60 - 80,10,2022
Male,Toa Payoh,Woodleigh,35 - 39,> 80 - 100,20,2022
Male,Toa Payoh,Woodleigh,35 - 39,> 100 - 120,20,2022
Male,Toa Payoh,Woodleigh,35 - 39,> 120,40,2022
Male,Toa Payoh,Woodleigh,40 - 44,Total*,100,2022
Male,Toa Payoh,Woodleigh,40 - 44,? 60,0,2022
Male,Toa Payoh,Woodleigh,40 - 44,> 60 - 80,10,2022
Male,Toa Payoh,Woodleigh,40 - 44,> 80 - 100,30,2022
Male,Toa Payoh,Woodleigh,40 - 44,> 100 - 120,20,2022
Male,Toa Payoh,Woodleigh,40 - 44,> 120,30,2022
Male,Toa Payoh,Woodleigh,45 - 49,Total*,140,2022
Male,Toa Payoh,Woodleigh,45 - 49,? 60,10,2022
Male,Toa Payoh,Woodleigh,45 - 49,> 60 - 80,10,2022
Male,Toa Payoh,Woodleigh,45 - 49,> 80 - 100,20,2022
Male,Toa Payoh,Woodleigh,45 - 49,> 100 - 120,40,2022
Male,Toa Payoh,Woodleigh,45 - 49,> 120,60,2022
Male,Toa Payoh,Woodleigh,50 - 54,Total*,120,2022
Male,Toa Payoh,Woodleigh,50 - 54,? 60,0,2022
Male,Toa Payoh,Woodleigh,50 - 54,> 60 - 80,10,2022
Male,Toa Payoh,Woodleigh,50 - 54,> 80 - 100,20,2022
Male,Toa Payoh,Woodleigh,50 - 54,> 100 - 120,30,2022
Male,Toa Payoh,Woodleigh,50 - 54,> 120,50,2022
Male,Toa Payoh,Woodleigh,55 - 59,Total*,90,2022
Male,Toa Payoh,Woodleigh,55 - 59,? 60,0,2022
Male,Toa Payoh,Woodleigh,55 - 59,> 60 - 80,0,2022
Male,Toa Payoh,Woodleigh,55 - 59,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,55 - 59,> 100 - 120,30,2022
Male,Toa Payoh,Woodleigh,55 - 59,> 120,50,2022
Male,Toa Payoh,Woodleigh,60 - 64,Total*,80,2022
Male,Toa Payoh,Woodleigh,60 - 64,> 60 - 80,0,2022
Male,Toa Payoh,Woodleigh,60 - 64,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,60 - 64,> 100 - 120,20,2022
Male,Toa Payoh,Woodleigh,60 - 64,> 120,50,2022
Male,Toa Payoh,Woodleigh,65 - 69,Total*,90,2022
Male,Toa Payoh,Woodleigh,65 - 69,? 60,0,2022
Male,Toa Payoh,Woodleigh,65 - 69,> 80 - 100,0,2022
Male,Toa Payoh,Woodleigh,65 - 69,> 100 - 120,10,2022
Male,Toa Payoh,Woodleigh,65 - 69,> 120,70,2022
Male,Toa Payoh,Woodleigh,70 - 74,Total*,50,2022
Male,Toa Payoh,Woodleigh,70 - 74,> 60 - 80,0,2022
Male,Toa Payoh,Woodleigh,70 - 74,> 80 - 100,10,2022
Male,Toa Payoh,Woodleigh,70 - 74,> 100 - 120,10,2022
Male,Toa Payoh,Woodleigh,70 - 74,> 120,30,2022
Male,Toa Payoh,Woodleigh,75 - 79,Total*,20,2022
Male,Toa Payoh,Woodleigh,75 - 79,? 60,0,2022
Male,Toa Payoh,Woodleigh,75 - 79,> 60 - 80,0,2022
Male,Toa Payoh,Woodleigh,75 - 79,> 80 - 100,0,2022
Male,Toa Payoh,Woodleigh,75 - 79,> 100 - 120,0,2022
Male,Toa Payoh,Woodleigh,75 - 79,> 120,10,2022
Male,Toa Payoh,Woodleigh,80 - 84,Total*,10,2022
Male,Toa Payoh,Woodleigh,80 - 84,> 80 - 100,0,2022
Male,Toa Payoh,Woodleigh,80 - 84,> 100 - 120,0,2022
Male,Toa Payoh,Woodleigh,80 - 84,> 120,10,2022
Male,Toa Payoh,Woodleigh,85 - 89,Total*,0,2022
Male,Toa Payoh,Woodleigh,85 - 89,> 120,0,2022
Male,Toa Payoh,Woodleigh,90 & Over,Total*,0,2022
Male,Toa Payoh,Woodleigh,90 & Over,> 100 - 120,0,2022
Male,Toa Payoh,Woodleigh,90 & Over,> 120,0,2022
Male,Western Water Catchment,Total,0 - 4,Total*,10,2022
Male,Western Water Catchment,Total,15 - 19,Total*,10,2022
Male,Western Water Catchment,Total,20 - 24,Total*,20,2022
Male,Western Water Catchment,Total,25 - 29,Total*,20,2022
Male,Western Water Catchment,Total,30 - 34,Total*,20,2022
Male,Western Water Catchment,Total,35 - 39,Total*,30,2022
Male,Western Water Catchment,Total,40 - 44,Total*,20,2022
Male,Western Water Catchment,Total,45 - 49,Total*,30,2022
Male,Western Water Catchment,Total,50 - 54,Total*,20,2022
Male,Western Water Catchment,Total,55 - 59,Total*,20,2022
Male,Western Water Catchment,Total,60 - 64,Total*,20,2022
Male,Western Water Catchment,Total,65 - 69,Total*,10,2022
Male,Western Water Catchment,Total,70 - 74,Total*,0,2022
Male,Western Water Catchment,Total,85 - 89,Total*,0,2022
Male,Western Water Catchment,Murai,0 - 4,Total*,10,2022
Male,Western Water Catchment,Murai,15 - 19,Total*,10,2022
Male,Western Water Catchment,Murai,20 - 24,Total*,20,2022
Male,Western Water Catchment,Murai,25 - 29,Total*,20,2022
Male,Western Water Catchment,Murai,30 - 34,Total*,20,2022
Male,Western Water Catchment,Murai,35 - 39,Total*,30,2022
Male,Western Water Catchment,Murai,40 - 44,Total*,20,2022
Male,Western Water Catchment,Murai,45 - 49,Total*,30,2022
Male,Western Water Catchment,Murai,50 - 54,Total*,20,2022
Male,Western Water Catchment,Murai,55 - 59,Total*,20,2022
Male,Western Water Catchment,Murai,60 - 64,Total*,20,2022
Male,Western Water Catchment,Murai,65 - 69,Total*,10,2022
Male,Western Water Catchment,Murai,70 - 74,Total*,0,2022
Male,Western Water Catchment,Murai,85 - 89,Total*,0,2022
Male,Woodlands,Total,0 - 4,Total*,"5,670",2022
Male,Woodlands,Total,0 - 4,? 60,460,2022
Male,Woodlands,Total,0 - 4,> 60 - 80,360,2022
Male,Woodlands,Total,0 - 4,> 80 - 100,"1,790",2022
Male,Woodlands,Total,0 - 4,> 100 - 120,"1,750",2022
Male,Woodlands,Total,0 - 4,> 120,"1,300",2022
Male,Woodlands,Total,15 - 19,Total*,"8,070",2022
Male,Woodlands,Total,15 - 19,? 60,310,2022
Male,Woodlands,Total,15 - 19,> 60 - 80,470,2022
Male,Woodlands,Total,15 - 19,> 80 - 100,"1,770",2022
Male,Woodlands,Total,15 - 19,> 100 - 120,"2,930",2022
Male,Woodlands,Total,15 - 19,> 120,"2,580",2022
Male,Woodlands,Total,20 - 24,Total*,"10,370",2022
Male,Woodlands,Total,20 - 24,? 60,390,2022
Male,Woodlands,Total,20 - 24,> 60 - 80,610,2022
Male,Woodlands,Total,20 - 24,> 80 - 100,"2,200",2022
Male,Woodlands,Total,20 - 24,> 100 - 120,"3,430",2022
Male,Woodlands,Total,20 - 24,> 120,"3,730",2022
Male,Woodlands,Total,25 - 29,Total*,"11,080",2022
Male,Woodlands,Total,25 - 29,? 60,470,2022
Male,Woodlands,Total,25 - 29,> 60 - 80,690,2022
Male,Woodlands,Total,25 - 29,> 80 - 100,"2,520",2022
Male,Woodlands,Total,25 - 29,> 100 - 120,"3,670",2022
Male,Woodlands,Total,25 - 29,> 120,"3,730",2022
Male,Woodlands,Total,30 - 34,Total*,"9,450",2022
Male,Woodlands,Total,30 - 34,? 60,400,2022
Male,Woodlands,Total,30 - 34,> 60 - 80,720,2022
Male,Woodlands,Total,30 - 34,> 80 - 100,"2,740",2022
Male,Woodlands,Total,30 - 34,> 100 - 120,"3,000",2022
Male,Woodlands,Total,30 - 34,> 120,"2,570",2022
Male,Woodlands,Total,35 - 39,Total*,"8,030",2022
Male,Woodlands,Total,35 - 39,? 60,300,2022
Male,Woodlands,Total,35 - 39,> 60 - 80,630,2022
Male,Woodlands,Total,35 - 39,> 80 - 100,"2,400",2022
Male,Woodlands,Total,35 - 39,> 100 - 120,"2,680",2022
Male,Woodlands,Total,35 - 39,> 120,"2,000",2022
Male,Woodlands,Total,40 - 44,Total*,"8,310",2022
Male,Woodlands,Total,40 - 44,? 60,350,2022
Male,Woodlands,Total,40 - 44,> 60 - 80,550,2022
Male,Woodlands,Total,40 - 44,> 80 - 100,"2,320",2022
Male,Woodlands,Total,40 - 44,> 100 - 120,"2,970",2022
Male,Woodlands,Total,40 - 44,> 120,"2,100",2022
Male,Woodlands,Total,45 - 49,Total*,"8,930",2022
Male,Woodlands,Total,45 - 49,? 60,400,2022
Male,Woodlands,Total,45 - 49,> 60 - 80,650,2022
Male,Woodlands,Total,45 - 49,> 80 - 100,"2,280",2022
Male,Woodlands,Total,45 - 49,> 100 - 120,"3,340",2022
Male,Woodlands,Total,45 - 49,> 120,"2,220",2022
Male,Woodlands,Total,50 - 54,Total*,"9,760",2022
Male,Woodlands,Total,50 - 54,? 60,450,2022
Male,Woodlands,Total,50 - 54,> 60 - 80,670,2022
Male,Woodlands,Total,50 - 54,> 80 - 100,"2,160",2022
Male,Woodlands,Total,50 - 54,> 100 - 120,"3,570",2022
Male,Woodlands,Total,50 - 54,> 120,"2,890",2022
Male,Woodlands,Total,55 - 59,Total*,"10,770",2022
Male,Woodlands,Total,55 - 59,? 60,570,2022
Male,Woodlands,Total,55 - 59,> 60 - 80,830,2022
Male,Woodlands,Total,55 - 59,> 80 - 100,"2,380",2022
Male,Woodlands,Total,55 - 59,> 100 - 120,"3,560",2022
Male,Woodlands,Total,55 - 59,> 120,"3,400",2022
Male,Woodlands,Total,60 - 64,Total*,"8,860",2022
Male,Woodlands,Total,60 - 64,? 60,600,2022
Male,Woodlands,Total,60 - 64,> 60 - 80,720,2022
Male,Woodlands,Total,60 - 64,> 80 - 100,"1,940",2022
Male,Woodlands,Total,60 - 64,> 100 - 120,"2,660",2022
Male,Woodlands,Total,60 - 64,> 120,"2,880",2022
Male,Woodlands,Total,65 - 69,Total*,"6,430",2022
Male,Woodlands,Total,65 - 69,? 60,610,2022
Male,Woodlands,Total,65 - 69,> 60 - 80,570,2022
Male,Woodlands,Total,65 - 69,> 80 - 100,"1,410",2022
Male,Woodlands,Total,65 - 69,> 100 - 120,"1,900",2022
Male,Woodlands,Total,65 - 69,> 120,"1,870",2022
Male,Woodlands,Total,70 - 74,Total*,"3,930",2022
Male,Woodlands,Total,70 - 74,? 60,480,2022
Male,Woodlands,Total,70 - 74,> 60 - 80,330,2022
Male,Woodlands,Total,70 - 74,> 80 - 100,860,2022
Male,Woodlands,Total,70 - 74,> 100 - 120,"1,070",2022
Male,Woodlands,Total,70 - 74,> 120,"1,110",2022
Male,Woodlands,Total,75 - 79,Total*,"1,870",2022
Male,Woodlands,Total,75 - 79,? 60,240,2022
Male,Woodlands,Total,75 - 79,> 60 - 80,210,2022
Male,Woodlands,Total,75 - 79,> 80 - 100,400,2022
Male,Woodlands,Total,75 - 79,> 100 - 120,470,2022
Male,Woodlands,Total,75 - 79,> 120,490,2022
Male,Woodlands,Total,80 - 84,Total*,"1,150",2022
Male,Woodlands,Total,80 - 84,? 60,140,2022
Male,Woodlands,Total,80 - 84,> 60 - 80,110,2022
Male,Woodlands,Total,80 - 84,> 80 - 100,260,2022
Male,Woodlands,Total,80 - 84,> 100 - 120,280,2022
Male,Woodlands,Total,80 - 84,> 120,310,2022
Male,Woodlands,Total,85 - 89,Total*,510,2022
Male,Woodlands,Total,85 - 89,? 60,50,2022
Male,Woodlands,Total,85 - 89,> 60 - 80,50,2022
Male,Woodlands,Total,85 - 89,> 80 - 100,110,2022
Male,Woodlands,Total,85 - 89,> 100 - 120,120,2022
Male,Woodlands,Total,85 - 89,> 120,150,2022
Male,Woodlands,Total,90 & Over,Total*,210,2022
Male,Woodlands,Total,90 & Over,? 60,20,2022
Male,Woodlands,Total,90 & Over,> 60 - 80,20,2022
Male,Woodlands,Total,90 & Over,> 80 - 100,40,2022
