Sex,PA,Subzone,AG,Floor Area,Population,Time
Female,Outram,Total,80 - 84,> 80 - 100,40,2022
Female,Outram,Total,80 - 84,> 100 - 120,10,2022
Female,Outram,Total,80 - 84,> 120,10,2022
Female,Outram,Total,85 - 89,Total*,190,2022
Female,Outram,Total,85 - 89,? 60,100,2022
Female,Outram,Total,85 - 89,> 60 - 80,50,2022
Female,Outram,Total,85 - 89,> 80 - 100,20,2022
Female,Outram,Total,85 - 89,> 100 - 120,10,2022
Female,Outram,Total,85 - 89,> 120,10,2022
Female,Outram,Total,90 & Over,Total*,250,2022
Female,Outram,Total,90 & Over,? 60,160,2022
Female,Outram,Total,90 & Over,> 60 - 80,40,2022
Female,Outram,Total,90 & Over,> 80 - 100,20,2022
Female,Outram,Total,90 & Over,> 100 - 120,10,2022
Female,Outram,Total,90 & Over,> 120,10,2022
Female,Outram,China Square,0 - 4,Total*,10,2022
Female,Outram,China Square,0 - 4,? 60,0,2022
Female,Outram,China Square,0 - 4,> 60 - 80,0,2022
Female,Outram,China Square,0 - 4,> 120,0,2022
Female,Outram,China Square,15 - 19,Total*,10,2022
Female,Outram,China Square,15 - 19,? 60,10,2022
Female,Outram,China Square,15 - 19,> 60 - 80,0,2022
Female,Outram,China Square,20 - 24,Total*,20,2022
Female,Outram,China Square,20 - 24,? 60,10,2022
Female,Outram,China Square,20 - 24,> 60 - 80,0,2022
Female,Outram,China Square,20 - 24,> 120,0,2022
Female,Outram,China Square,25 - 29,Total*,40,2022
Female,Outram,China Square,25 - 29,? 60,20,2022
Female,Outram,China Square,25 - 29,> 60 - 80,10,2022
Female,Outram,China Square,25 - 29,> 100 - 120,0,2022
Female,Outram,China Square,25 - 29,> 120,0,2022
Female,Outram,China Square,30 - 34,Total*,30,2022
Female,Outram,China Square,30 - 34,? 60,20,2022
Female,Outram,China Square,30 - 34,> 60 - 80,10,2022
Female,Outram,China Square,30 - 34,> 120,10,2022
Female,Outram,China Square,35 - 39,Total*,50,2022
Female,Outram,China Square,35 - 39,? 60,30,2022
Female,Outram,China Square,35 - 39,> 60 - 80,10,2022
Female,Outram,China Square,35 - 39,> 120,10,2022
Female,Outram,China Square,40 - 44,Total*,50,2022
Female,Outram,China Square,40 - 44,? 60,30,2022
Female,Outram,China Square,40 - 44,> 60 - 80,20,2022
Female,Outram,China Square,40 - 44,> 120,10,2022
Female,Outram,China Square,45 - 49,Total*,50,2022
Female,Outram,China Square,45 - 49,? 60,30,2022
Female,Outram,China Square,45 - 49,> 60 - 80,10,2022
Female,Outram,China Square,45 - 49,> 100 - 120,0,2022
Female,Outram,China Square,45 - 49,> 120,0,2022
Female,Outram,China Square,50 - 54,Total*,60,2022
Female,Outram,China Square,50 - 54,? 60,40,2022
Female,Outram,China Square,50 - 54,> 60 - 80,10,2022
Female,Outram,China Square,50 - 54,> 120,0,2022
Female,Outram,China Square,55 - 59,Total*,50,2022
Female,Outram,China Square,55 - 59,? 60,30,2022
Female,Outram,China Square,55 - 59,> 60 - 80,20,2022
Female,Outram,China Square,55 - 59,> 100 - 120,0,2022
Female,Outram,China Square,55 - 59,> 120,0,2022
Female,Outram,China Square,60 - 64,Total*,70,2022
Female,Outram,China Square,60 - 64,? 60,40,2022
Female,Outram,China Square,60 - 64,> 60 - 80,20,2022
Female,Outram,China Square,60 - 64,> 100 - 120,0,2022
Female,Outram,China Square,60 - 64,> 120,10,2022
Female,Outram,China Square,65 - 69,Total*,80,2022
Female,Outram,China Square,65 - 69,? 60,40,2022
Female,Outram,China Square,65 - 69,> 60 - 80,40,2022
Female,Outram,China Square,65 - 69,> 120,0,2022
Female,Outram,China Square,70 - 74,Total*,90,2022
Female,Outram,China Square,70 - 74,? 60,40,2022
Female,Outram,China Square,70 - 74,> 60 - 80,40,2022
Female,Outram,China Square,70 - 74,> 100 - 120,0,2022
Female,Outram,China Square,70 - 74,> 120,0,2022
Female,Outram,China Square,75 - 79,Total*,40,2022
Female,Outram,China Square,75 - 79,? 60,30,2022
Female,Outram,China Square,75 - 79,> 60 - 80,20,2022
Female,Outram,China Square,75 - 79,> 120,0,2022
Female,Outram,China Square,80 - 84,Total*,50,2022
Female,Outram,China Square,80 - 84,? 60,30,2022
Female,Outram,China Square,80 - 84,> 60 - 80,20,2022
Female,Outram,China Square,80 - 84,> 120,0,2022
Female,Outram,China Square,85 - 89,Total*,20,2022
Female,Outram,China Square,85 - 89,? 60,10,2022
Female,Outram,China Square,85 - 89,> 60 - 80,10,2022
Female,Outram,China Square,90 & Over,Total*,20,2022
Female,Outram,China Square,90 & Over,? 60,10,2022
Female,Outram,China Square,90 & Over,> 60 - 80,10,2022
Female,Outram,China Square,90 & Over,> 100 - 120,0,2022
Female,Outram,China Square,90 & Over,> 120,0,2022
Female,Outram,Chinatown,0 - 4,Total*,180,2022
Female,Outram,Chinatown,0 - 4,? 60,30,2022
Female,Outram,Chinatown,0 - 4,> 60 - 80,10,2022
Female,Outram,Chinatown,0 - 4,> 80 - 100,100,2022
Female,Outram,Chinatown,0 - 4,> 100 - 120,40,2022
Female,Outram,Chinatown,0 - 4,> 120,0,2022
Female,Outram,Chinatown,15 - 19,Total*,190,2022
Female,Outram,Chinatown,15 - 19,? 60,40,2022
Female,Outram,Chinatown,15 - 19,> 60 - 80,10,2022
Female,Outram,Chinatown,15 - 19,> 80 - 100,90,2022
Female,Outram,Chinatown,15 - 19,> 100 - 120,50,2022
Female,Outram,Chinatown,15 - 19,> 120,0,2022
Female,Outram,Chinatown,20 - 24,Total*,180,2022
Female,Outram,Chinatown,20 - 24,? 60,40,2022
Female,Outram,Chinatown,20 - 24,> 60 - 80,10,2022
Female,Outram,Chinatown,20 - 24,> 80 - 100,90,2022
Female,Outram,Chinatown,20 - 24,> 100 - 120,50,2022
Female,Outram,Chinatown,20 - 24,> 120,0,2022
Female,Outram,Chinatown,25 - 29,Total*,300,2022
Female,Outram,Chinatown,25 - 29,? 60,70,2022
Female,Outram,Chinatown,25 - 29,> 60 - 80,20,2022
Female,Outram,Chinatown,25 - 29,> 80 - 100,140,2022
Female,Outram,Chinatown,25 - 29,> 100 - 120,70,2022
Female,Outram,Chinatown,25 - 29,> 120,0,2022
Female,Outram,Chinatown,30 - 34,Total*,370,2022
Female,Outram,Chinatown,30 - 34,? 60,90,2022
Female,Outram,Chinatown,30 - 34,> 60 - 80,20,2022
Female,Outram,Chinatown,30 - 34,> 80 - 100,180,2022
Female,Outram,Chinatown,30 - 34,> 100 - 120,70,2022
Female,Outram,Chinatown,30 - 34,> 120,10,2022
Female,Outram,Chinatown,35 - 39,Total*,360,2022
Female,Outram,Chinatown,35 - 39,? 60,70,2022
Female,Outram,Chinatown,35 - 39,> 60 - 80,30,2022
Female,Outram,Chinatown,35 - 39,> 80 - 100,170,2022
Female,Outram,Chinatown,35 - 39,> 100 - 120,70,2022
Female,Outram,Chinatown,35 - 39,> 120,10,2022
Female,Outram,Chinatown,40 - 44,Total*,560,2022
Female,Outram,Chinatown,40 - 44,? 60,80,2022
Female,Outram,Chinatown,40 - 44,> 60 - 80,30,2022
Female,Outram,Chinatown,40 - 44,> 80 - 100,310,2022
Female,Outram,Chinatown,40 - 44,> 100 - 120,120,2022
Female,Outram,Chinatown,40 - 44,> 120,10,2022
Female,Outram,Chinatown,45 - 49,Total*,470,2022
Female,Outram,Chinatown,45 - 49,? 60,80,2022
Female,Outram,Chinatown,45 - 49,> 60 - 80,20,2022
Female,Outram,Chinatown,45 - 49,> 80 - 100,250,2022
Female,Outram,Chinatown,45 - 49,> 100 - 120,110,2022
Female,Outram,Chinatown,45 - 49,> 120,0,2022
Female,Outram,Chinatown,50 - 54,Total*,350,2022
Female,Outram,Chinatown,50 - 54,? 60,90,2022
Female,Outram,Chinatown,50 - 54,> 60 - 80,20,2022
Female,Outram,Chinatown,50 - 54,> 80 - 100,170,2022
Female,Outram,Chinatown,50 - 54,> 100 - 120,60,2022
Female,Outram,Chinatown,50 - 54,> 120,10,2022
Female,Outram,Chinatown,55 - 59,Total*,310,2022
Female,Outram,Chinatown,55 - 59,? 60,80,2022
Female,Outram,Chinatown,55 - 59,> 60 - 80,30,2022
Female,Outram,Chinatown,55 - 59,> 80 - 100,120,2022
Female,Outram,Chinatown,55 - 59,> 100 - 120,70,2022
Female,Outram,Chinatown,55 - 59,> 120,10,2022
Female,Outram,Chinatown,60 - 64,Total*,300,2022
Female,Outram,Chinatown,60 - 64,? 60,100,2022
Female,Outram,Chinatown,60 - 64,> 60 - 80,30,2022
Female,Outram,Chinatown,60 - 64,> 80 - 100,120,2022
Female,Outram,Chinatown,60 - 64,> 100 - 120,50,2022
Female,Outram,Chinatown,60 - 64,> 120,0,2022
Female,Outram,Chinatown,65 - 69,Total*,310,2022
Female,Outram,Chinatown,65 - 69,? 60,120,2022
Female,Outram,Chinatown,65 - 69,> 60 - 80,30,2022
Female,Outram,Chinatown,65 - 69,> 80 - 100,100,2022
Female,Outram,Chinatown,65 - 69,> 100 - 120,40,2022
Female,Outram,Chinatown,65 - 69,> 120,10,2022
Female,Outram,Chinatown,70 - 74,Total*,330,2022
Female,Outram,Chinatown,70 - 74,? 60,130,2022
Female,Outram,Chinatown,70 - 74,> 60 - 80,40,2022
Female,Outram,Chinatown,70 - 74,> 80 - 100,110,2022
Female,Outram,Chinatown,70 - 74,> 100 - 120,40,2022
Female,Outram,Chinatown,70 - 74,> 120,0,2022
Female,Outram,Chinatown,75 - 79,Total*,210,2022
Female,Outram,Chinatown,75 - 79,? 60,90,2022
Female,Outram,Chinatown,75 - 79,> 60 - 80,30,2022
Female,Outram,Chinatown,75 - 79,> 80 - 100,60,2022
Female,Outram,Chinatown,75 - 79,> 100 - 120,20,2022
Female,Outram,Chinatown,75 - 79,> 120,0,2022
Female,Outram,Chinatown,80 - 84,Total*,150,2022
Female,Outram,Chinatown,80 - 84,? 60,70,2022
Female,Outram,Chinatown,80 - 84,> 60 - 80,30,2022
Female,Outram,Chinatown,80 - 84,> 80 - 100,40,2022
Female,Outram,Chinatown,80 - 84,> 100 - 120,10,2022
Female,Outram,Chinatown,80 - 84,> 120,0,2022
Female,Outram,Chinatown,85 - 89,Total*,90,2022
Female,Outram,Chinatown,85 - 89,? 60,40,2022
Female,Outram,Chinatown,85 - 89,> 60 - 80,20,2022
Female,Outram,Chinatown,85 - 89,> 80 - 100,20,2022
Female,Outram,Chinatown,85 - 89,> 100 - 120,0,2022
Female,Outram,Chinatown,85 - 89,> 120,0,2022
Female,Outram,Chinatown,90 & Over,Total*,140,2022
Female,Outram,Chinatown,90 & Over,? 60,90,2022
Female,Outram,Chinatown,90 & Over,> 60 - 80,10,2022
Female,Outram,Chinatown,90 & Over,> 80 - 100,20,2022
Female,Outram,Chinatown,90 & Over,> 100 - 120,0,2022
Female,Outram,Chinatown,90 & Over,> 120,0,2022
Female,Outram,Pearl's Hill,0 - 4,Total*,60,2022
Female,Outram,Pearl's Hill,0 - 4,? 60,50,2022
Female,Outram,Pearl's Hill,0 - 4,> 60 - 80,20,2022
Female,Outram,Pearl's Hill,15 - 19,Total*,90,2022
Female,Outram,Pearl's Hill,15 - 19,? 60,70,2022
Female,Outram,Pearl's Hill,15 - 19,> 60 - 80,20,2022
Female,Outram,Pearl's Hill,15 - 19,> 120,0,2022
Female,Outram,Pearl's Hill,20 - 24,Total*,110,2022
Female,Outram,Pearl's Hill,20 - 24,? 60,70,2022
Female,Outram,Pearl's Hill,20 - 24,> 60 - 80,30,2022
Female,Outram,Pearl's Hill,20 - 24,> 120,0,2022
Female,Outram,Pearl's Hill,25 - 29,Total*,100,2022
Female,Outram,Pearl's Hill,25 - 29,? 60,60,2022
Female,Outram,Pearl's Hill,25 - 29,> 60 - 80,30,2022
Female,Outram,Pearl's Hill,25 - 29,> 120,10,2022
Female,Outram,Pearl's Hill,30 - 34,Total*,120,2022
Female,Outram,Pearl's Hill,30 - 34,? 60,70,2022
Female,Outram,Pearl's Hill,30 - 34,> 60 - 80,30,2022
Female,Outram,Pearl's Hill,30 - 34,> 120,10,2022
Female,Outram,Pearl's Hill,35 - 39,Total*,110,2022
Female,Outram,Pearl's Hill,35 - 39,? 60,70,2022
Female,Outram,Pearl's Hill,35 - 39,> 60 - 80,20,2022
Female,Outram,Pearl's Hill,35 - 39,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,35 - 39,> 120,10,2022
Female,Outram,Pearl's Hill,40 - 44,Total*,130,2022
Female,Outram,Pearl's Hill,40 - 44,? 60,80,2022
Female,Outram,Pearl's Hill,40 - 44,> 60 - 80,40,2022
Female,Outram,Pearl's Hill,40 - 44,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,40 - 44,> 120,10,2022
Female,Outram,Pearl's Hill,45 - 49,Total*,140,2022
Female,Outram,Pearl's Hill,45 - 49,? 60,80,2022
Female,Outram,Pearl's Hill,45 - 49,> 60 - 80,50,2022
Female,Outram,Pearl's Hill,45 - 49,> 80 - 100,0,2022
Female,Outram,Pearl's Hill,45 - 49,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,45 - 49,> 120,10,2022
Female,Outram,Pearl's Hill,50 - 54,Total*,170,2022
Female,Outram,Pearl's Hill,50 - 54,? 60,100,2022
Female,Outram,Pearl's Hill,50 - 54,> 60 - 80,50,2022
Female,Outram,Pearl's Hill,50 - 54,> 80 - 100,0,2022
Female,Outram,Pearl's Hill,50 - 54,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,50 - 54,> 120,10,2022
Female,Outram,Pearl's Hill,55 - 59,Total*,230,2022
Female,Outram,Pearl's Hill,55 - 59,? 60,140,2022
Female,Outram,Pearl's Hill,55 - 59,> 60 - 80,70,2022
Female,Outram,Pearl's Hill,55 - 59,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,55 - 59,> 120,10,2022
Female,Outram,Pearl's Hill,60 - 64,Total*,200,2022
Female,Outram,Pearl's Hill,60 - 64,? 60,140,2022
Female,Outram,Pearl's Hill,60 - 64,> 60 - 80,50,2022
Female,Outram,Pearl's Hill,60 - 64,> 120,10,2022
Female,Outram,Pearl's Hill,65 - 69,Total*,220,2022
Female,Outram,Pearl's Hill,65 - 69,? 60,140,2022
Female,Outram,Pearl's Hill,65 - 69,> 60 - 80,60,2022
Female,Outram,Pearl's Hill,65 - 69,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,65 - 69,> 120,10,2022
Female,Outram,Pearl's Hill,70 - 74,Total*,220,2022
Female,Outram,Pearl's Hill,70 - 74,? 60,150,2022
Female,Outram,Pearl's Hill,70 - 74,> 60 - 80,60,2022
Female,Outram,Pearl's Hill,70 - 74,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,70 - 74,> 120,10,2022
Female,Outram,Pearl's Hill,75 - 79,Total*,170,2022
Female,Outram,Pearl's Hill,75 - 79,? 60,110,2022
Female,Outram,Pearl's Hill,75 - 79,> 60 - 80,40,2022
Female,Outram,Pearl's Hill,75 - 79,> 120,10,2022
Female,Outram,Pearl's Hill,80 - 84,Total*,160,2022
Female,Outram,Pearl's Hill,80 - 84,? 60,90,2022
Female,Outram,Pearl's Hill,80 - 84,> 60 - 80,50,2022
Female,Outram,Pearl's Hill,80 - 84,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,80 - 84,> 120,10,2022
Female,Outram,Pearl's Hill,85 - 89,Total*,80,2022
Female,Outram,Pearl's Hill,85 - 89,? 60,40,2022
Female,Outram,Pearl's Hill,85 - 89,> 60 - 80,20,2022
Female,Outram,Pearl's Hill,85 - 89,> 120,10,2022
Female,Outram,Pearl's Hill,90 & Over,Total*,90,2022
Female,Outram,Pearl's Hill,90 & Over,? 60,60,2022
Female,Outram,Pearl's Hill,90 & Over,> 60 - 80,20,2022
Female,Outram,Pearl's Hill,90 & Over,> 100 - 120,0,2022
Female,Outram,Pearl's Hill,90 & Over,> 120,0,2022
Female,Outram,People's Park,15 - 19,Total*,0,2022
Female,Outram,People's Park,15 - 19,> 100 - 120,0,2022
Female,Outram,People's Park,20 - 24,Total*,0,2022
Female,Outram,People's Park,20 - 24,> 100 - 120,0,2022
Female,Outram,People's Park,20 - 24,> 120,0,2022
Female,Outram,People's Park,25 - 29,Total*,20,2022
Female,Outram,People's Park,25 - 29,? 60,0,2022
Female,Outram,People's Park,25 - 29,> 100 - 120,20,2022
Female,Outram,People's Park,25 - 29,> 120,0,2022
Female,Outram,People's Park,30 - 34,Total*,20,2022
Female,Outram,People's Park,30 - 34,? 60,0,2022
Female,Outram,People's Park,30 - 34,> 100 - 120,10,2022
Female,Outram,People's Park,30 - 34,> 120,10,2022
Female,Outram,People's Park,35 - 39,Total*,10,2022
Female,Outram,People's Park,35 - 39,> 100 - 120,10,2022
Female,Outram,People's Park,35 - 39,> 120,0,2022
Female,Outram,People's Park,40 - 44,Total*,10,2022
Female,Outram,People's Park,40 - 44,? 60,0,2022
Female,Outram,People's Park,40 - 44,> 100 - 120,0,2022
Female,Outram,People's Park,45 - 49,Total*,10,2022
Female,Outram,People's Park,45 - 49,> 100 - 120,10,2022
Female,Outram,People's Park,45 - 49,> 120,0,2022
Female,Outram,People's Park,50 - 54,Total*,10,2022
Female,Outram,People's Park,50 - 54,? 60,0,2022
Female,Outram,People's Park,50 - 54,> 100 - 120,10,2022
Female,Outram,People's Park,50 - 54,> 120,0,2022
Female,Outram,People's Park,55 - 59,Total*,10,2022
Female,Outram,People's Park,55 - 59,? 60,0,2022
Female,Outram,People's Park,55 - 59,> 100 - 120,0,2022
Female,Outram,People's Park,55 - 59,> 120,0,2022
Female,Outram,People's Park,60 - 64,Total*,10,2022
Female,Outram,People's Park,60 - 64,? 60,0,2022
Female,Outram,People's Park,60 - 64,> 100 - 120,10,2022
Female,Outram,People's Park,60 - 64,> 120,0,2022
Female,Outram,People's Park,65 - 69,Total*,10,2022
Female,Outram,People's Park,65 - 69,> 100 - 120,10,2022
Female,Outram,People's Park,70 - 74,Total*,10,2022
Female,Outram,People's Park,70 - 74,? 60,0,2022
Female,Outram,People's Park,70 - 74,> 100 - 120,10,2022
Female,Outram,People's Park,75 - 79,Total*,10,2022
Female,Outram,People's Park,75 - 79,? 60,0,2022
Female,Outram,People's Park,75 - 79,> 100 - 120,0,2022
Female,Outram,People's Park,75 - 79,> 120,0,2022
Female,Outram,People's Park,80 - 84,Total*,10,2022
Female,Outram,People's Park,80 - 84,? 60,0,2022
Female,Outram,People's Park,80 - 84,> 100 - 120,0,2022
Female,Outram,People's Park,80 - 84,> 120,0,2022
Female,Outram,People's Park,85 - 89,Total*,0,2022
Female,Outram,People's Park,85 - 89,? 60,0,2022
Female,Outram,People's Park,85 - 89,> 100 - 120,0,2022
Female,Pasir Ris,Total,0 - 4,Total*,"2,730",2022
Female,Pasir Ris,Total,0 - 4,? 60,30,2022
Female,Pasir Ris,Total,0 - 4,> 60 - 80,120,2022
Female,Pasir Ris,Total,0 - 4,> 80 - 100,330,2022
Female,Pasir Ris,Total,0 - 4,> 100 - 120,910,2022
Female,Pasir Ris,Total,0 - 4,> 120,"1,340",2022
Female,Pasir Ris,Total,15 - 19,Total*,"3,990",2022
Female,Pasir Ris,Total,15 - 19,? 60,30,2022
Female,Pasir Ris,Total,15 - 19,> 60 - 80,50,2022
Female,Pasir Ris,Total,15 - 19,> 80 - 100,240,2022
Female,Pasir Ris,Total,15 - 19,> 100 - 120,"1,180",2022
Female,Pasir Ris,Total,15 - 19,> 120,"2,490",2022
Female,Pasir Ris,Total,20 - 24,Total*,"5,280",2022
Female,Pasir Ris,Total,20 - 24,? 60,40,2022
Female,Pasir Ris,Total,20 - 24,> 60 - 80,60,2022
Female,Pasir Ris,Total,20 - 24,> 80 - 100,210,2022
Female,Pasir Ris,Total,20 - 24,> 100 - 120,"1,650",2022
Female,Pasir Ris,Total,20 - 24,> 120,"3,320",2022
Female,Pasir Ris,Total,25 - 29,Total*,"6,540",2022
Female,Pasir Ris,Total,25 - 29,? 60,80,2022
Female,Pasir Ris,Total,25 - 29,> 60 - 80,80,2022
Female,Pasir Ris,Total,25 - 29,> 80 - 100,300,2022
Female,Pasir Ris,Total,25 - 29,> 100 - 120,"2,190",2022
Female,Pasir Ris,Total,25 - 29,> 120,"3,890",2022
Female,Pasir Ris,Total,30 - 34,Total*,"5,170",2022
Female,Pasir Ris,Total,30 - 34,? 60,120,2022
Female,Pasir Ris,Total,30 - 34,> 60 - 80,240,2022
Female,Pasir Ris,Total,30 - 34,> 80 - 100,510,2022
Female,Pasir Ris,Total,30 - 34,> 100 - 120,"1,680",2022
Female,Pasir Ris,Total,30 - 34,> 120,"2,620",2022
Female,Pasir Ris,Total,35 - 39,Total*,"4,550",2022
Female,Pasir Ris,Total,35 - 39,? 60,140,2022
Female,Pasir Ris,Total,35 - 39,> 60 - 80,280,2022
Female,Pasir Ris,Total,35 - 39,> 80 - 100,700,2022
Female,Pasir Ris,Total,35 - 39,> 100 - 120,"1,420",2022
Female,Pasir Ris,Total,35 - 39,> 120,"2,000",2022
Female,Pasir Ris,Total,40 - 44,Total*,"4,930",2022
Female,Pasir Ris,Total,40 - 44,? 60,120,2022
Female,Pasir Ris,Total,40 - 44,> 60 - 80,240,2022
Female,Pasir Ris,Total,40 - 44,> 80 - 100,590,2022
Female,Pasir Ris,Total,40 - 44,> 100 - 120,"1,660",2022
Female,Pasir Ris,Total,40 - 44,> 120,"2,320",2022
Female,Pasir Ris,Total,45 - 49,Total*,"5,430",2022
Female,Pasir Ris,Total,45 - 49,? 60,110,2022
Female,Pasir Ris,Total,45 - 49,> 60 - 80,190,2022
Female,Pasir Ris,Total,45 - 49,> 80 - 100,530,2022
Female,Pasir Ris,Total,45 - 49,> 100 - 120,"1,770",2022
Female,Pasir Ris,Total,45 - 49,> 120,"2,830",2022
Female,Pasir Ris,Total,50 - 54,Total*,"6,190",2022
Female,Pasir Ris,Total,50 - 54,? 60,80,2022
Female,Pasir Ris,Total,50 - 54,> 60 - 80,150,2022
Female,Pasir Ris,Total,50 - 54,> 80 - 100,390,2022
Female,Pasir Ris,Total,50 - 54,> 100 - 120,"1,920",2022
Female,Pasir Ris,Total,50 - 54,> 120,"3,650",2022
Female,Pasir Ris,Total,55 - 59,Total*,"7,260",2022
Female,Pasir Ris,Total,55 - 59,? 60,80,2022
Female,Pasir Ris,Total,55 - 59,> 60 - 80,120,2022
Female,Pasir Ris,Total,55 - 59,> 80 - 100,320,2022
Female,Pasir Ris,Total,55 - 59,> 100 - 120,"2,430",2022
Female,Pasir Ris,Total,55 - 59,> 120,"4,310",2022
Female,Pasir Ris,Total,60 - 64,Total*,"5,410",2022
Female,Pasir Ris,Total,60 - 64,? 60,90,2022
Female,Pasir Ris,Total,60 - 64,> 60 - 80,70,2022
Female,Pasir Ris,Total,60 - 64,> 80 - 100,210,2022
Female,Pasir Ris,Total,60 - 64,> 100 - 120,"1,800",2022
Female,Pasir Ris,Total,60 - 64,> 120,"3,240",2022
Female,Pasir Ris,Total,65 - 69,Total*,"3,710",2022
Female,Pasir Ris,Total,65 - 69,? 60,110,2022
Female,Pasir Ris,Total,65 - 69,> 60 - 80,50,2022
Female,Pasir Ris,Total,65 - 69,> 80 - 100,160,2022
Female,Pasir Ris,Total,65 - 69,> 100 - 120,"1,210",2022
Female,Pasir Ris,Total,65 - 69,> 120,"2,160",2022
Female,Pasir Ris,Total,70 - 74,Total*,"2,500",2022
Female,Pasir Ris,Total,70 - 74,? 60,100,2022
Female,Pasir Ris,Total,70 - 74,> 60 - 80,40,2022
Female,Pasir Ris,Total,70 - 74,> 80 - 100,80,2022
Female,Pasir Ris,Total,70 - 74,> 100 - 120,840,2022
Female,Pasir Ris,Total,70 - 74,> 120,"1,420",2022
Female,Pasir Ris,Total,75 - 79,Total*,"1,400",2022
Female,Pasir Ris,Total,75 - 79,? 60,60,2022
Female,Pasir Ris,Total,75 - 79,> 60 - 80,20,2022
Female,Pasir Ris,Total,75 - 79,> 80 - 100,50,2022
Female,Pasir Ris,Total,75 - 79,> 100 - 120,430,2022
Female,Pasir Ris,Total,75 - 79,> 120,800,2022
Female,Pasir Ris,Total,80 - 84,Total*,"1,110",2022
Female,Pasir Ris,Total,80 - 84,? 60,50,2022
Female,Pasir Ris,Total,80 - 84,> 60 - 80,20,2022
Female,Pasir Ris,Total,80 - 84,> 80 - 100,40,2022
Female,Pasir Ris,Total,80 - 84,> 100 - 120,300,2022
Female,Pasir Ris,Total,80 - 84,> 120,640,2022
Female,Pasir Ris,Total,85 - 89,Total*,630,2022
Female,Pasir Ris,Total,85 - 89,? 60,10,2022
Female,Pasir Ris,Total,85 - 89,> 60 - 80,10,2022
Female,Pasir Ris,Total,85 - 89,> 80 - 100,20,2022
Female,Pasir Ris,Total,85 - 89,> 100 - 120,160,2022
Female,Pasir Ris,Total,85 - 89,> 120,360,2022
Female,Pasir Ris,Total,90 & Over,Total*,400,2022
Female,Pasir Ris,Total,90 & Over,? 60,10,2022
Female,Pasir Ris,Total,90 & Over,> 60 - 80,0,2022
Female,Pasir Ris,Total,90 & Over,> 80 - 100,10,2022
Female,Pasir Ris,Total,90 & Over,> 100 - 120,100,2022
Female,Pasir Ris,Total,90 & Over,> 120,210,2022
Female,Pasir Ris,Flora Drive,0 - 4,Total*,260,2022
Female,Pasir Ris,Flora Drive,0 - 4,? 60,10,2022
Female,Pasir Ris,Flora Drive,0 - 4,> 60 - 80,20,2022
Female,Pasir Ris,Flora Drive,0 - 4,> 80 - 100,60,2022
Female,Pasir Ris,Flora Drive,0 - 4,> 100 - 120,60,2022
Female,Pasir Ris,Flora Drive,0 - 4,> 120,120,2022
Female,Pasir Ris,Flora Drive,15 - 19,Total*,460,2022
Female,Pasir Ris,Flora Drive,15 - 19,? 60,0,2022
Female,Pasir Ris,Flora Drive,15 - 19,> 60 - 80,10,2022
Female,Pasir Ris,Flora Drive,15 - 19,> 80 - 100,60,2022
Female,Pasir Ris,Flora Drive,15 - 19,> 100 - 120,80,2022
Female,Pasir Ris,Flora Drive,15 - 19,> 120,310,2022
Female,Pasir Ris,Flora Drive,20 - 24,Total*,510,2022
Female,Pasir Ris,Flora Drive,20 - 24,? 60,0,2022
Female,Pasir Ris,Flora Drive,20 - 24,> 60 - 80,10,2022
Female,Pasir Ris,Flora Drive,20 - 24,> 80 - 100,60,2022
Female,Pasir Ris,Flora Drive,20 - 24,> 100 - 120,110,2022
Female,Pasir Ris,Flora Drive,20 - 24,> 120,330,2022
Female,Pasir Ris,Flora Drive,25 - 29,Total*,500,2022
Female,Pasir Ris,Flora Drive,25 - 29,? 60,20,2022
Female,Pasir Ris,Flora Drive,25 - 29,> 60 - 80,20,2022
Female,Pasir Ris,Flora Drive,25 - 29,> 80 - 100,50,2022
Female,Pasir Ris,Flora Drive,25 - 29,> 100 - 120,80,2022
Female,Pasir Ris,Flora Drive,25 - 29,> 120,330,2022
Female,Pasir Ris,Flora Drive,30 - 34,Total*,510,2022
Female,Pasir Ris,Flora Drive,30 - 34,? 60,30,2022
Female,Pasir Ris,Flora Drive,30 - 34,> 60 - 80,60,2022
Female,Pasir Ris,Flora Drive,30 - 34,> 80 - 100,80,2022
Female,Pasir Ris,Flora Drive,30 - 34,> 100 - 120,70,2022
Female,Pasir Ris,Flora Drive,30 - 34,> 120,270,2022
Female,Pasir Ris,Flora Drive,35 - 39,Total*,520,2022
Female,Pasir Ris,Flora Drive,35 - 39,? 60,40,2022
Female,Pasir Ris,Flora Drive,35 - 39,> 60 - 80,80,2022
